bbm,guid,status,breakdown
F006796,F39DD47F-BE56-534D-9BF9-669212AF9E29,present,
F006797,745A2C2A-1314-C54C-8794-9BE01A3BB678,present,
F006798,FDA5A563-EBDD-0043-9B91-E43D7BF68441,present,
F006799,696A981F-539F-2149-AA0E-46AA12FA358D,present,
F006800,D74570D5-8F7A-E147-8078-53F25D5E12BA,present,
F006801,BE5CEE7E-2360-E747-AB0D-C98A8F233DE7,present,
F006802,1A2B14D6-F5DA-9A4D-9044-0C3C92E900EC,present,
F006803,C52246A8-FEA4-4449-BEE7-276D88A9B371,present,
F006804,86385EC7-AEAD-3745-85F3-88DF293064CB,present,
F006805,E562592D-74FD-E04D-A5D5-50CA55EB1D63,present,
F006806,45AA9E93-00FC-1046-96DB-5E6C842AA02A,present,
F006807,0FBEB316-B95C-3E48-BCA3-507CA8B7DF7C,present,
F006808,2EF100BA-A8C5-D547-99A3-46F54818F53C,present,
F006809,E8D893D9-9CC4-E746-AB97-96CA075D5F06,present,
F006810,D531AB95-4E80-8941-B10D-8219151FA8F3,present,
F006811,7B0B29FA-9CF6-1747-977C-E85185546EE3,present,
F006812,13C79DA3-DAE3-FA4A-8E12-D698B4F39AE7,present,
F006813,BFA8202E-0BC5-EA46-B956-3FAD4256F37D,present,
F006814,6694B39F-D440-4A49-9791-4AEBE6A0EEE1,present,
F006815,7060D92E-70ED-2A41-96B0-A3AEFB8A0A77,present,
F006816,F127E4A8-240D-8B47-AE76-2CB5AA2953F1,present,
F006817,B5BDE1B8-FDE1-5040-9DC3-7EFD1AF6E94B,present,
F006818,C71F96B3-3F5E-974A-8D83-3D2719ABB5E4,present,
F006819,7D5A28B1-3E7A-6246-858F-1D7687D8BAA4,present,
F006820,A13D62B7-50D1-6449-BC18-381B7C5BCB97,present,
F006821,BAC59C7F-5CAB-5A48-94D9-542F4B96FE2D,present,
F006822,CA3C7E84-E492-7B48-ABB8-0C58B9CD0DE6,present,
F006823,569F3656-D348-184B-8489-9AB500ED2303,present,
F006824,586260D2-C370-A249-A7BA-551091EC435A,present,
F006825,148F82CD-52AE-AE46-A0C0-2B6B6B3D909B,present,
F006826,02D79A57-5F55-7F46-980A-0E53A3F692E4,present,
F006827,32AE54DC-E4B7-5A4E-B7B4-399A00B76234,present,
F006828,9C168D22-61A6-8849-BDB9-4CCA285D19F3,present,
F006829,19811C23-947A-A144-8178-2460D285822F,present,
F006830,E5895080-BFF2-B44D-A33D-6B3E9DC6A536,present,
F006831,F3EE3445-A018-A149-8F5B-AFB4BB939511,present,
F006832,E804A9FB-6342-EF4D-AFC7-8B6B9BF870D1,present,
F006833,B365FAF2-FEA9-F247-9FFA-EE8B167BADC9,present,
F006834,67E0A5BD-CB27-5940-8CE3-96D6EC7E7F01,present,
F006835,7FD64DC5-9774-2F42-9E69-2F97C52E4810,present,
F006836,F555B1E9-EBFA-2F43-88D3-0B3CD1186F5C,present,
F006837,36BAEC0E-373B-5948-B242-C9DBC796793F,present,
F006838,129FAF9E-6889-B54F-BB78-CA5BA22C66CF,present,
F006839,DF67707F-8AB7-EB41-853E-8CCF43D057FB,present,
F006840,EEB86FBD-524D-6543-A3E6-2A572173BB96,present,
F006841,472E280F-7522-774C-BE84-0744A4DC0132,present,
F006842,77A668C6-6405-7F44-BBA2-4820F73309F9,present,
F006843,3FC672F2-BBA0-0643-B951-07E5DC7E5D50,present,
F006844,6FE6E821-C5B2-974D-9CF9-2FD0D3E8D030,present,
F006845,98028A75-D978-7443-BC08-AB8B634FEC69,present,
F006846,589B8BF0-94EF-B549-9696-8BA3C1A13932,present,
F006847,D2C5C95C-C4DE-4349-8708-10163094C99C,present,
F006848,C44A2275-A995-8B48-AC3E-2D324D2B8778,present,
F006849,3C8F75B0-40EA-C74B-9BCC-1D341F601F71,present,
F006850,E92D0FF2-A8B8-4E4A-96AE-EFC398308F74,present,
F006851,72765229-E906-B84A-8C1B-3064AC8497AF,present,
F006852,065A4BED-6B1C-1043-A3F4-9317969859BA,present,
F006853,F02F4B32-DF03-4648-B67C-33DF8B60D703,present,
F006854,14A89F31-6A2E-9640-AF7C-856C577238B4,present,
F006855,22E0075D-C5E4-D245-ADF7-6A48513B842D,present,
F006856,AC7E848C-7D38-0C47-B86B-8E85E8FEFCA2,present,
F006857,1AAF30CA-1104-0A45-9788-A66793CF57D7,present,
F006858,F6A3AAC2-1B75-1948-8E4A-1628CD3A9773,present,
F006859,598892C5-268D-DA4C-A185-CB777B3DFD9E,present,
F006860,32D1438D-0ABE-A24D-B30B-FBCBD40BDB4D,present,
F006861,7D6D6A7E-8B89-6B4F-A8DB-CFCAE5AA7929,present,
F006862,7D0ED288-E873-5D42-867E-C5FA75BA47BB,present,
F006863,8FAF2D94-5A47-AD46-B3BC-D4DD05C9D21D,present,
F006864,344C1880-50AD-F947-8D25-7FE3A54EE4EE,present,
F006865,46462F6A-3FFF-AF46-A8BF-11CAEDEC1E03,present,
F006866,7D457730-5AF6-6F4D-B2A5-5DAED7A75D7B,present,
F006867,C06B9AC9-1804-5242-AAD6-8C2AA79E9B15,present,
F006868,B57ACDA9-0BDA-EE4D-9DBE-193F393DE862,present,
F006869,4625AE3A-E092-3D44-949E-01B65272E8BF,present,
F006870,1CC79F0E-958D-C64E-A7E2-22DC04C6B1A7,present,
F006871,95641820-42B3-A846-B762-FD23F96EE32E,present,
F006872,B63C1793-27B1-7C4B-B859-FADF7F9B6D91,present,
F006873,1CD5961D-38C5-854E-B724-D21E55726D66,present,
F006874,E0DD496C-E6E0-524C-BCAC-C8F602F1D08B,present,
F006875,207DE1A1-0AA7-CD45-ACA5-8B916FB6ACA7,present,
F006876,50927526-4AD2-E346-B421-EB52A2AB3DDF,present,
F006877,96FE15E4-5456-D24B-90CA-24D9D0CD1F02,present,
F006878,B5364161-780B-BF4E-B0EA-252D9ABD732B,present,
F006879,77FD96F8-C8A8-C941-AE06-CDC09BA0E342,present,
F006880,D24A4A57-3733-8049-BB4C-5D90F00E2D55,present,
F006881,C1508E3E-F55C-F848-BD09-ECB185046713,present,
F006882,C8959E58-2349-654A-9DC9-7A46360D0C9A,present,
F006883,CEE1F1ED-C4DA-FE4D-BD0E-9CEE7BF7CF6F,present,
F006884,13832482-5569-4745-AB88-FC01293C6A15,present,
F006885,982D2C9E-F0B0-9A47-8238-87BEDBBA9ECA,present,
F006886,21C47FA6-AE81-9442-80EB-C1B2F823060D,present,
F006887,C2D69F99-A1FC-ED41-B03B-459403D47939,present,
F006888,58A8877F-A30C-E44C-A7ED-1AD48DE46183,present,
F006889,698D6D72-8BC8-8F40-82E7-2A9ED7061942,present,
F006890,B68FF989-0A77-0E41-9955-7B01AFADD512,present,
F006891,2D053289-0B96-F042-B41F-FE810714BCFE,present,
F006892,CC5E375F-9B82-BA4E-9809-317497C4A690,present,
F006893,F5047409-2DE8-DF4B-8326-F849871155A9,present,
F006894,539676D5-D5BB-A348-9756-26A993DE42FB,present,
F006896,98048A89-6F3C-3E4B-96C7-74E784C56CB8,present,
F006897,0FA5DBE9-5E61-1447-8F2A-8B89DE840D53,present,
F006898,C560EC2F-F864-894C-BAB9-B88225E4ACC2,present,
F006899,83B87B88-215F-C340-A68F-2AC1E2D5F5A3,present,
F006900,46AB6941-E5D7-8345-859A-0E3A4DCA7BAE,present,
F006901,AD83DA58-A7E9-5D49-AF1A-56889EA2D458,present,
F006902,9686F654-0103-774B-8A82-9F5C87880F13,present,
F006903,41A10DDD-1F22-7F4F-9A71-02144F514AB2,present,
F006904,5947E5BC-CB4D-1A4C-94EA-628D2C5BEA54,present,
F006905,11B7C0F0-2F0A-3F48-A328-E3D5F3EE8592,present,
F006906,B27B50E2-D543-D44F-9368-0562668710A3,present,
F006907,C866670C-6DBE-4C47-A106-E8454B5D8CC8,present,
F006908,CF742641-3A8F-1347-92C8-99C775B1BABF,present,
F006909,86EA02A3-15F7-974C-93DB-F19B868A9F52,present,
F006910,BDA6667B-4214-2D48-B741-FD0DBCCD1F5C,present,
F006911,B9244278-A942-A748-B44A-52A523BFD251,present,
F006912,190298B1-FEBC-2448-87B3-49BF26788025,present,
F006913,A5A0A8EC-83FC-644A-AF8D-95CC0488C86D,present,
F006914,F94212D8-9EA9-D844-9D49-A0F88CEB4885,present,
F006915,04D36737-3742-8540-A6A7-B8798319EC5F,present,
F006916,E39EE21E-436D-334C-8922-B51B388C3B18,present,
F006917,64B8DBB3-AAB9-6B46-B2AB-631C0BF42EB2,present,
F006918,B1125368-B235-3A4E-A1D2-5542570388F1,present,
F006919,EC492808-1E94-D446-842A-E649A5532A28,present,
F006920,9D73D985-4FF9-9549-9063-DFEF592E516F,present,
F006921,23D6D814-37CE-0D4E-8430-B607E941EE6C,present,
F006922,79713936-227C-C343-9413-E22ECDE6B71D,present,
F006923,B06F7C52-50AE-1B43-9CF0-A5F21640DA60,present,
F006924,C70BF912-430B-AF40-98C4-605544167219,present,
F006925,9D6A998D-D431-9E4C-A7BE-0319AD4CD5B1,present,
F006926,96E0B01E-03E7-3C43-9ACD-220D99260119,present,
F006927,343FA05C-2E33-A241-9D69-90150EA29CF2,present,
F006928,30641A9C-0E8D-B441-9906-D7DEBDA59D7F,present,
F006929,80703067-E6E9-474D-B2D3-4C4FBCBC2A48,present,
F006930,94D682EC-1D00-7D4D-8A5B-803689C16675,present,
F006931,A7CE1781-1B8F-3C4A-8E9D-B756948A5961,present,
F006932,00B23759-A7A6-2B43-A78E-2B44346C826F,present,
F006933,B2C19126-4A37-8342-8F5E-4DA4A31A944A,present,
F006934,63454844-1969-8842-B175-5B0DCF7C53F1,present,
F006935,F66A9FAC-3CB5-1C4E-88BB-A99F7F5FBE55,present,
F006936,E0745F1D-F1BF-314C-AC0A-3E1DB972E486,present,
F006937,7F8683B1-0E07-A547-ADF5-006CC63E7F46,present,
F006938,ED154F28-A17C-E245-A92E-E4F5A4515EF1,present,
F006939,CF16FAE7-F15A-2349-A163-5A6BB44FEF2D,present,
F006940,B1AAB805-7D31-6844-80BD-3E641508D46D,present,
F006941,71E9517C-CC42-D346-8E14-4DE552BD4723,present,
F006942,8342227A-18E6-2F46-9BB8-67A451E08663,present,
F006943,2830A3C1-4226-2140-B3D3-5E2CF9275E03,present,
F006944,4A4C869B-9B35-A74E-B697-EC4858E5EEDC,present,
F006945,489A8AD9-242A-8C47-8713-15D8E7DF09B1,present,
F006946,CF8003A9-F0A0-5D48-8B5C-1504AB46AA14,present,
F006947,69E8AEB7-FDC4-FB40-9FED-B2A945CA5639,present,
F006948,D42B7C42-0A8D-A24D-84E6-9173A11406C6,present,
F006949,2640434C-7A9D-7E4F-89B5-F037123F5573,present,
F006950,6FE73BFB-CDC3-5F4C-8516-C7A40ED6C8D1,present,
F006951,780F2C3F-BE3D-F04D-A545-CE10C90B626E,present,
F006952,73E42A32-4CDC-F544-ADE0-AC495AAEF58A,present,
F006953,FC234E27-AC88-AA4E-A0A7-5A18686542B5,present,
F006954,8F422CD5-2BF3-EF4E-AF2E-752213729C6E,present,
F006955,083B63B6-EA14-F945-8EB7-1F077A64600A,present,
F006956,C6319A86-7099-F547-BA30-9280F9E57B9E,present,
F006957,50FB6A86-8A27-1148-ACF2-404298E19DDF,present,
F006958,CB25851C-41FE-A146-8237-413E147AD0CB,present,
F006959,5042F7A7-24F4-A74A-97B7-1797FDCCD90E,present,
F006960,655B115B-EDD9-0C42-BE99-C2051A1BA350,present,
F006961,C7E457A1-52F2-0244-8297-2563E1C54867,present,
F006962,2E94DD29-AD84-DB41-AE47-E14A925C1A60,present,
F006963,ADAB2B24-53F2-9744-AB8E-3C7FAFC1E167,present,
F006964,89EE6D2C-14BD-2A44-B937-CC3881C2FF19,present,
F006965,62B1FDD7-A3CC-9F43-83CF-CFA7EC0CF7D8,present,
F006966,5A837DC8-B3B6-FD40-9E23-6D4123058D81,present,
F006967,0F2B0912-48D3-894D-974E-C0FA490C71C2,present,
F006968,70FADC58-3FF9-C048-9485-A8ECF65A7648,present,
F006969,E7AB56AB-E9EF-784A-B4F3-446C1F644C9B,present,
F006970,EA8FDAAA-8015-F149-9730-02A8B3FA67FE,present,
F006971,CAF1D36B-4044-194F-8862-41C875337101,present,
F006972,3C3D0F46-8506-5542-9945-719BA6EDB592,present,
F006973,705695C2-7CE5-D24E-B7EC-FAA76B750229,present,
F006974,F04F71A2-7EEA-B548-A28B-F04A4D6D0CAF,present,
F006975,409728F0-4E63-0C48-BA11-0B8DC47649DD,present,
F006976,3E9C91FA-C2E7-2744-BCC0-45C678611D31,present,
F006977,EA091FD0-F543-8847-BF39-B51C5A3FFC6F,present,
F006978,BC415974-BA36-DF4A-931F-5A2729997CE1,present,
F006979,933FF69E-3EBC-7B4C-A72D-5EFA58E301FB,present,
F006980,57521502-2652-1D4E-A8B1-CA66658923B2,present,
F006981,22C6B012-8BE5-F54C-A87B-BCA3FC3DF202,present,
F006982,F276EE95-D3BE-6843-B96F-77C72C77CECA,present,
F006983,398217AC-3340-294A-9FA2-1F74AB9B863F,present,
F006984,22A806C5-9EF6-F144-BAEE-18E0FB4837C2,present,
F006985,374F74FE-22E8-2848-BC7E-C01FFCB735EA,present,
F006986,39A7E670-0B0E-244F-BC19-FA77C912F489,present,
F006987,592B56E3-82CA-5A42-BB1F-AF6D7D74CE40,present,
F006988,A124DC90-6109-B544-BEBE-590C27C7FAED,present,
F006989,CD509C11-C7F0-494F-ABEF-F028191EE957,present,
F006990,1D02EDC5-3442-7D43-A2A0-7E09EB259BFD,present,
F006991,74A8866B-7A99-2548-9B6F-6A0968FFED13,present,
F006992,9EFC9DDE-AB38-5849-83BA-6180B4380B3C,present,
F006993,2FE86EC3-A22F-CC45-AD97-D7D72E5A1D8E,present,
F006994,65F05424-F92F-C84F-A47F-1E1C9C7E9AC9,present,
F006995,ED5EC2B1-352F-7D47-9250-58BA831EAEAC,present,
F006996,14BE919A-0CD3-CA47-BBDF-193EFB9D4757,present,
F006997,4F835826-DD4B-EF4E-BD21-6E51B8B4C703,present,
F006998,0F824AE5-1BC4-D84F-B9C9-B1EE673C942A,present,
F006999,7C91A9E4-B9CB-8B49-98CD-F26B1594F853,present,
F007000,409E3142-029A-C546-B253-1682FD8BCF80,present,
F007001,BB438316-C78F-4F48-8919-10F97F25A38A,present,
F007002,12161A37-DA99-1145-95CB-810315D7DDC9,present,
F007003,DC01FAB7-CCC8-8347-88DF-689C74AE7AB4,present,
F007004,5EDAE94B-C8BB-3C42-B04B-E19A2D5A3FB6,present,
F007005,6928DEDF-0FE9-A748-AEF9-C047D6535D59,present,
F007006,1E399A3F-F59B-6546-8FE5-7F3E53A590FE,present,
F007007,30971A8B-348A-4F43-9193-BF6A8BACA4E8,present,
F007008,08C9F8D8-A755-7041-BEA7-DCC847D54817,present,
F007009,1735E7B0-ADC6-7C44-B6D6-9A4F51D40B9A,present,
F007010,F8C697F2-54A7-294C-A49B-2350FE8B3699,present,
F007011,A7EAFFAB-2516-3947-A85F-4BC4DB5EDD1F,present,
F007012,4D19C592-C613-5F4C-ACFC-3E1B5A6CB61F,present,
F007013,AA91E99C-06FD-F04C-BBB8-1E7F77C50247,present,
F007014,D4E05EE5-4635-CF41-A979-A4EDFE26416A,present,
F007015,7C5F51DC-302B-A54E-BAF4-7417EF3FC4D2,present,
F007016,53070D37-8773-9B4B-A5C5-98E243E513A3,present,
F007017,A096C862-7B46-8044-90C5-4200036FFB90,present,
F007018,849B3A13-7DBC-9540-B315-157331945749,present,
F007019,B970EF9B-CC3C-4644-A442-6B1EF9C6E775,present,
F007020,40B67786-A4FF-E040-820E-13FDAB36907B,present,
F007021,FAF447AD-EDFD-DF48-9290-057C5CF3E461,present,
F007022,25EA99AA-816C-F747-A5F7-467CB48359B9,present,
F007023,68CB0296-7C55-554D-BA03-64E76C04A0BB,present,
F007024,DFEBB98F-7C60-3343-93DE-98B93C7B38EA,present,
F007025,591A0813-2490-6044-913A-00292DB238B7,present,
F007026,FE8AFFBC-7CA6-E64C-82CD-F21EB56E2B68,present,
F007027,31963118-3182-A14B-8809-E32E6FFF6905,present,
F007028,731E173E-3C3C-D744-B650-F15006C4D89B,present,
F007029,1D2AEB84-F5AA-F547-B32F-28B241714BA1,present,
F007030,E595F1CB-AC6A-5F41-952B-8A7B1F7F8E08,present,
F007031,4353C3FC-9621-364A-B8E6-9198B58750C0,present,
F007032,2216EC35-E525-634B-8608-E2988CE4FA81,present,
F007033,4D358DD9-D6FD-CB4C-A1C3-09BB324F2787,present,
F007034,8C290166-580D-8047-AA3F-3EC962F026D2,present,
F007035,1493DB01-EB77-3448-86D1-D4EA305A1D98,present,
F007036,B8CA77EF-D670-A147-9F45-C815AE6DDE7C,present,
F007037,02947B5D-58EC-2641-B5FB-0A46B0B1436E,present,
F007038,F67A2AB2-2B69-1B42-AA08-8160D38A9E0C,present,
F007039,43816DF5-AA61-D04B-836C-8BD0775D5931,present,
F007040,2BD853E5-9ABA-D741-9E14-5868C45E4B6D,present,
F007041,F47D5549-6037-6B4E-AF33-E5923B5EFF73,present,
F007042,B679E54B-D50E-5846-82F5-DE2960EC246B,present,
F007043,F76202B0-0CF2-C544-9D13-5876294D2E36,present,
F007044,47B732CA-2B1C-6343-B5AD-06908BEE1110,present,
F007045,B34A7CDD-9B0F-9C4C-9AD1-9ED759B54F03,present,
F007046,A3CE6B39-B8D9-684E-A0D8-C0D5DDAEA97C,present,
F007047,360932AD-C52F-6341-9FCD-29E07DADE51A,present,
F007048,C145A9BA-AE89-CC4D-BA25-B3E2157A3001,present,
F007049,FD111981-4A4A-4B40-A5F4-BF9EC620E8DB,present,
F007050,33B00C3B-AC78-2441-989D-469FF8C03193,present,
F007051,43A26E15-D273-924E-A380-86C38E9C4A0B,present,
F007052,1873A334-6497-3243-BCB0-ADE5F9E3255E,present,
F007053,94FBB333-6F58-EF4A-BB36-868B99BED4F0,present,
F007054,2416B19C-D4C3-FB4D-B9C8-F739515EDF84,present,
F007055,2ADC4395-E1F6-C14B-8692-89D3D6F9777F,present,
F007056,A0DBEE6B-DCB9-354A-B940-30462EB16209,present,
F007057,04C17266-93DF-7343-A6D9-69DC81C24F38,present,
F007058,87A770C8-D8F4-A242-8729-8D3412B6C81A,present,
F007059,A18C3930-F7FC-3445-80D8-04DAE76ED05B,present,
F007060,14D2F797-3A95-B241-B2C4-4144F35463AD,present,
F007061,DD15A1B3-B6A2-F444-8CA0-EA48B4D3A8BD,present,
F007062,A392767A-E2A8-DF43-8D12-573924BAF79B,present,
F007063,9778E89E-DF67-554D-A938-E5FFE643603F,present,
F007064,8506CE14-6A35-164D-88AC-9D215921B026,present,
F007065,E9E43F08-3394-2348-B8E1-E3505E30FBF2,present,
F007066,06D7FE2B-970A-8548-A93F-B1F8189EDF89,present,
F007067,787695AC-DD5D-814F-9F7E-35EA024E6333,present,
F007068,D918842A-CCB0-0648-BBC3-12DCB6DC90D1,present,
F007069,11C4BCA5-5D04-9746-8F1C-5973AC8E6760,present,
F007070,9C7297D0-6245-694F-B597-C376C20460B7,present,
F007071,70AB578D-E9CA-8749-B967-514055E7BB89,present,
F007072,59849A72-41F0-EA4B-9B19-D6515328DB25,present,
F007073,686C010C-5336-DE48-8C0E-988A9E5CE935,present,
F007074,848DD9AE-9F25-4A4D-962C-0EB4DA5F4A4F,present,
F007075,89B8419A-9964-7847-BFD7-CB39FE3E3AD8,present,
F007076,1DBCD15C-32C2-7145-985F-6E2C92AC36F4,present,
F007077,5CB668A2-2463-A74F-84A3-2C25F2146F8A,present,
F007078,1C093FFB-7631-824A-BD9D-A299DC3B58D5,present,
F007079,B3EB55EC-672E-034A-BE10-95FC9FBBCFC3,present,
F007080,404FB76D-0A82-DB4B-B1A7-5F1ED4B4270B,present,
F007081,DFFD39FB-7A19-7348-B5B5-326C6465528F,present,
F007082,3AF1BD2C-FFF2-4F43-808C-801B0F350F5B,present,
F007083,258DCAAF-D28C-3445-9AC1-674D63B82B15,present,
F007084,D8AD7AF7-72DB-3648-9098-3201A5A6491A,present,
F007085,0F5BFE9F-1588-084C-940F-3CC37DCDE652,present,
F007086,520F24C5-423D-3849-951A-2203669DC2A2,present,
F007087,19E8163C-007D-8E47-8A8C-7CDF768A5354,present,
F007088,EE5FF8C6-3DA8-E24D-A56A-A8554DC48F0C,present,
F007089,630E41D1-1C6B-AD49-B785-6FDE38A0FB7D,present,
F007090,37596657-F101-154F-AB1D-29B8EEFB2205,present,
F007091,0F25B662-198B-BA46-B0D0-83CDCEF8737E,present,
F007092,810F9CE1-EF21-EF4B-B56C-B17F2B1E45BE,present,
F007093,5D97CBAC-427A-6F42-ADD3-87C452E17BFA,present,
F007094,FB890311-00BA-3E45-8E77-620CF504AE5D,present,
F007095,DFE6BE4E-13D7-4641-AA75-6B6AF1EEF9C2,present,
F007096,5B53D02D-7662-0A44-85D7-1C8B9D851142,present,
F007097,843301FC-64F3-7940-BC5B-1AB720858FCB,present,
F007098,C6C3391A-A8C8-8A44-8EB3-F5FD0F13473E,present,
F007099,EC5E803C-71A4-0541-B360-37F4DC2603A1,present,
F007100,7F45D291-ED31-B744-8A1D-F85156F6A9D6,present,
F007101,14BB6802-CF5D-D148-82B9-BC7F18C93036,present,
F007102,420EFF3B-012E-2544-B9BE-50B30A679A21,present,
F007103,7277F642-F3FC-AA4F-A870-51D732E61DF5,present,
F007104,8974DCD8-13E0-3D4C-835E-A65D06181457,present,
F007105,0125A8EC-B3EF-4D49-A415-57157DA004C1,present,
F007106,933702F4-7A4D-7A4C-A889-A77334D34341,present,
F007107,F22EB107-FF54-E141-BDA1-D5640DE7EF79,present,
F007108,F6531792-097F-E14C-A42E-996AAD67C5E1,present,
F007109,23EEF8EA-078E-2C44-94DC-A9B234D228E8,present,
F007110,03F5C139-C95F-0849-87E1-6E2C487D9FAB,present,
F007111,7E667B2F-C759-AE4E-8B74-AFBD387847A2,present,
F007112,21E405C7-B38A-2640-963C-029ED54A7BF4,present,
F007113,8A811D1F-EC6D-EA41-9053-688D3EFB8597,present,
F007114,4E5C66F6-8758-CD49-8F29-428E98AAB34C,present,
F007115,C2DD0AFD-2CD2-EA48-9475-0FDA575A7976,present,
F007116,08B31273-9362-2F4A-B4EF-FA909E21DDF0,present,
F007117,26AEC14F-269E-4042-AA03-0BC89B33776F,present,
F007118,1127334F-07B8-E048-95E5-812499DB3148,present,
F007119,7F970161-6474-CA44-9AB9-A40DB244D4FE,present,
F007120,22B624CD-CBD3-F440-9AF6-5640A44B3EB5,present,
F007121,5A81BF4A-036B-2941-84D5-8F669BDA4A33,present,
F007122,1FE5551A-C421-494A-8FEB-117FF6045125,present,
F007123,89D64737-47C7-9445-8AD7-3B159FE8E4B7,present,
F007124,96D51CD3-6F9F-7740-9046-776427C217CA,present,
F007125,1EB957F7-0A31-684F-BA96-ED69CC2F62E3,present,
F007126,110D318E-01C3-A241-93D2-1AEBC1EE619C,present,
F007127,2D0F9CE8-12D5-F248-8AFE-D079466E0718,present,
F007128,B0048EC9-BC9F-F04A-BBFA-E94F583E0D08,present,
F007129,54F78E7D-1553-1C48-B86B-94812911905C,present,
F007130,EF33B349-FF15-6241-891D-DD550A9399FF,present,
F007131,30F595E3-A75A-E048-917F-B7BB52059EE5,present,
F007132,079B5EAF-E606-C545-B0B4-1347AEB20731,present,
F007133,A3DDBB65-1FEF-E64C-99E5-E6546D924785,present,
F007134,91BF0217-14A1-A44F-8E15-B2D4E8D89C1E,present,
F007135,221CBBEA-D594-6E41-B544-5C494CBFCA89,present,
F007136,DC68EA94-DF14-6842-B31A-0FC4EA65A824,present,
F007137,B4304C68-9024-4B4D-AAE0-22F15454569B,present,
F007138,0C3263E0-31C8-D54C-B005-08F32C94D5CE,present,
F007139,713B384A-5405-FF44-B346-757AF09FBBBA,present,
F007140,296D9BCA-6B52-4F4C-B169-9BA3955463A8,present,
F007141,8C9AD5ED-DEDE-9648-AF40-17E05F1E1295,present,
F007142,08CABB0C-109B-1247-8AAD-8B031F5C64FF,present,
F007143,D873C788-C75F-9F4A-B873-A9C324A39558,present,
F007144,659D18EC-781E-AA40-8B10-A1A81D2335F4,present,
F007145,6A1359AC-38EF-BE41-BF6F-133560A1499E,present,
F007146,B8759AC0-E4C1-3E43-8518-ECB202EA5238,present,
F007147,D981C5DD-6971-5641-95E7-C6D39A7042C6,present,
F007148,FA3AB14C-505C-8C4C-8FB3-796B91C60F37,present,
F007149,03968E36-44FA-B440-A245-B628DB530FD1,present,
F007150,7B3A4159-65C8-DE46-90B3-A84907374E68,present,
F007151,4DF345BF-BC99-3042-8CE6-F68EF2289263,present,
F007152,F6EEDD3F-68F4-C647-8F82-18834B80DDF6,present,
F007153,046F985C-5235-9C45-85CC-B1BA0FB7B510,present,
F007154,011DD634-7A67-F94D-A63E-D6ABB5019B94,present,
F007155,23671FB7-B39F-0644-8BC6-88ADFA381D8D,present,
F007156,69C53DC5-D069-9841-901D-2C0FDF1DEDFF,present,
F007157,5E8DC219-7B11-8C4E-81A5-71AE52DDBD77,present,
F007158,275084DA-5374-D846-AD0B-6E8C26F81F18,present,
F007159,C7E95E63-0ED7-2446-AC9E-801F87FE1FFA,present,
F007160,00635FDD-608C-324F-BDBE-367613D63060,present,
F007161,6BE706C7-57A1-B241-A80E-C6F4927DC95B,present,
F007162,E68292C1-F9C0-9649-B11E-B8E1C7ED052C,present,
F007163,DB730B83-168A-354D-B35C-F6170312F68B,present,
F007164,67173889-CB9B-CE43-BFD7-D40C42A41733,present,
F007165,37F23874-8D2B-B042-B8E3-B51043D160AE,present,
F007166,EF350763-34C7-8A40-8F4C-61F08D2E8D26,present,
F007167,28C1E21E-CC7C-EB4A-AC8B-E16DE77DC37E,present,
F007168,7CE47051-C28E-7B45-845D-B519F64311B3,present,
F007169,EAAE0491-D918-5D42-85C1-11686D549D6D,present,
F007170,E8C85A63-E113-EF42-B7E7-A30ED76369D3,present,
F007171,F1ABCEA3-156F-4D40-BF25-2E44B48BBA14,present,
F007172,47A82F99-890B-C543-860C-2A2B002E74F4,present,
F007173,04BDD773-FDEF-4D44-901D-16263EEC35EA,present,
F007174,22324AE5-10F5-7948-BF1E-12E6891D92CC,present,
F007175,A567EB59-691F-1E46-BED4-E797070E220B,present,
F007176,2E8B10E6-21A0-2244-99FA-151D530FFC67,present,
F007177,69830DAA-DA55-BA4F-9F5A-DD9569F8F365,present,
F007178,7D114697-7940-1648-95DF-57CCEBCDD9EC,present,
F007179,320BFB2B-A1C0-4D47-856D-FA7332B310A7,present,
F007180,3D449114-3830-EB4F-8ED8-F30AFB1E44BF,present,
F007181,E4CBE0A3-C57A-A441-8994-68734568E888,present,
F007182,5924508F-BC19-4E47-B557-2A03D7943A54,present,
F007183,B30AD23B-B6FB-5E4B-9162-6F5C833B867B,present,
F007184,BA3869CD-C00C-1F42-9043-5CFC8D4132DA,present,
F007185,D04FC725-F39D-414C-89E9-20DF9A10EA78,present,
F007186,052A93D9-161A-7048-8C34-E29C7EA35F41,present,
F007187,035EB45E-DA01-2D47-A468-5E9EF2EE9ADB,present,
F007188,9BFB9057-2AD2-DB4E-9C32-1AD25C96E4DE,present,
F007189,173E64DC-5B3D-944E-8BA8-760B4F5CBE05,present,
F007190,DD9AA96E-01A4-0E43-925C-688DE76E4915,present,
F007191,7AB7CFD6-F7BE-BF40-96A4-F75C8ED59DCB,present,
F007192,755FF809-A8B8-1340-93EF-515986153680,present,
F007193,10F90402-C8E0-3846-8E0D-D91486FF3287,present,
F007194,4C0F084E-BA6B-1A49-A522-6DB67ED64F74,present,
F007195,71F5C6A4-7FB8-3A4D-934F-049317BACB56,present,
F007196,4B80985B-A423-7148-A5B1-82CA2E2625C9,present,
F007197,C28DE942-FDB8-2F4D-9C04-C0028725120E,present,
F007198,25DB2EEE-FB3B-5546-9C9D-8EF6BDF174E1,present,
